geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Metropool Amsterdam,Vrouwen,Totaal,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,19424,0.612644151565074,36.0757178687349,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0772121905884938
Metropool Amsterdam,Vrouwen,Totaal,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,19423,0.617815750673994,63.771355744652,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0780941932329683
Metropool Amsterdam,Vrouwen,Totaal,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,19420,0.520082389289392,85.3736245200471,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0717716595110158
Metropool Amsterdam,Vrouwen,Totaal,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,19420,0.504634397528321,112.205495075246,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0706722326392578
Metropool Amsterdam,Vrouwen,Totaal,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,19420,0.396498455200824,195.560711175896,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0622017297261236
Metropool Amsterdam,Vrouwen,Suriname,Totaal,0% - 20%,c00_neonatal_mortality,1573,1.14423089342685,22.9065964859939,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.105623424009575
Metropool Amsterdam,Vrouwen,Suriname,Totaal,20% - 40%,c00_neonatal_mortality,1572,0.954198473282443,37.5706932091274,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0908963580393037
Metropool Amsterdam,Vrouwen,Suriname,Totaal,40% - 60%,c00_neonatal_mortality,1572,1.14503816793893,55.5661674064038,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.101537061116291
Metropool Amsterdam,Vrouwen,Suriname,Totaal,60% - 80%,c00_neonatal_mortality,1572,0.763358778625954,79.3283947452584,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0842388877585928
Metropool Amsterdam,Vrouwen,Suriname,Totaal,80% - 100%,c00_neonatal_mortality,1572,0.763358778625954,130.751744643311,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0753749003559977
Metropool Amsterdam,Vrouwen,Overig,Totaal,0% - 20%,c00_neonatal_mortality,6172,0.793907971484122,25.098738232269,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0881569896142852
Metropool Amsterdam,Vrouwen,Overig,Totaal,20% - 40%,c00_neonatal_mortality,6170,0.502415410207851,47.6718891960619,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0705392741190506
Metropool Amsterdam,Vrouwen,Overig,Totaal,40% - 60%,c00_neonatal_mortality,6168,0.583657587548638,72.958493580509,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0755372453349835
Metropool Amsterdam,Vrouwen,Overig,Totaal,60% - 80%,c00_neonatal_mortality,6168,0.437743190661479,103.773523997926,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0658059351533956
Metropool Amsterdam,Vrouwen,Overig,Totaal,80% - 100%,c00_neonatal_mortality,6168,0.340466926070039,194.866557786175,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0570074567128341
Metropool Amsterdam,Vrouwen,Overig,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,5264,0.77887537993921,29.39567252925,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0864661294235607
Metropool Amsterdam,Vrouwen,Overig,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,5261,0.53223271348827506,55.9636037489536,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0721652588786084
Metropool Amsterdam,Vrouwen,Overig,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,5260,0.551330798479087,80.2722547797126,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0724756615500117
Metropool Amsterdam,Vrouwen,Overig,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,5260,0.494296577946768,110.689625030568,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0694448737636146
Metropool Amsterdam,Vrouwen,Overig,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,5260,0.26615969581749,204.01503137266,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0514085303551015
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Totaal,0% - 20%,c00_neonatal_mortality,11140,0.870736086175943,24.9011143714972,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0924294321682597
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Totaal,20% - 40%,c00_neonatal_mortality,11140,0.637342908438061,42.797510997994,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0792086946636088
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Totaal,40% - 60%,c00_neonatal_mortality,11140,0.673249551166966,63.4769906534761,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0813672269323893
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Totaal,60% - 80%,c00_neonatal_mortality,11140,0.601436265709156,89.6083758838977,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0770392078369921
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Totaal,80% - 100%,c00_neonatal_mortality,11140,0.466786355475763,167.565624564102,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0667754839584863
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,9080,0.848017621145374,28.8296560964346,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0898684882270776
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,9080,0.583700440528634,50.4697358273411,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0760162791931931
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,9077,0.661006517649297,71.1854333414184,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0801074370965215
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,9076,0.550903481710004,97.3343106195469,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.073727324190864807
Metropool Amsterdam,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,9076,0.407668576465403,178.256070872337,Totaal,5,NA,metropool_amsterdam == 1 & geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0634258756010911
Nederland,Totaal,Totaal,Totaal,0% - 20%,c00_perinatal_mortality,299244,0.619227119006563,32.398295594293,Totaal,5,NA,NA,child_mortality,0.0783448468026066
Nederland,Totaal,Totaal,Totaal,20% - 40%,c00_perinatal_mortality,299244,0.491906270468247,58.3854116296134,Totaal,5,NA,NA,child_mortality,0.0699561541776032
Nederland,Totaal,Totaal,Totaal,40% - 60%,c00_perinatal_mortality,299244,0.457152023098207,76.784585389206,Totaal,5,NA,NA,child_mortality,0.0674574326356635
Nederland,Totaal,Totaal,Totaal,60% - 80%,c00_perinatal_mortality,299244,0.405689002954111,98.0130524679727,Totaal,5,NA,NA,child_mortality,0.0635536793757577
Nederland,Totaal,Totaal,Totaal,80% - 100%,c00_perinatal_mortality,299241,0.375616915094782,157.500566362886,Totaal,5,NA,NA,child_mortality,0.0611614566158429
Nederland,Totaal,Totaal,Eenoudergezin,0% - 20%,c00_perinatal_mortality,24884,0.425976531104324,18.4070251818469,Totaal,5,NA,type_hh == 'single parent',child_mortality,0.064881661183721
Nederland,Totaal,Totaal,Eenoudergezin,20% - 40%,c00_perinatal_mortality,24884,0.55055457321974,27.0587176087255,Totaal,5,NA,type_hh == 'single parent',child_mortality,0.0738100877385739
Nederland,Totaal,Totaal,Eenoudergezin,40% - 60%,c00_perinatal_mortality,24884,0.546535926699887,34.2616398653805,Totaal,5,NA,type_hh == 'single parent',child_mortality,0.0735665204989222
Nederland,Totaal,Totaal,Eenoudergezin,60% - 80%,c00_perinatal_mortality,24880,0.337620578778135,48.880993225435,Totaal,5,NA,type_hh == 'single parent',child_mortality,0.0579283620135796
Nederland,Totaal,Totaal,Eenoudergezin,80% - 100%,c00_perinatal_mortality,24880,0.341639871382637,94.2775055851678,Totaal,5,NA,type_hh == 'single parent',child_mortality,0.0581381714072664
Nederland,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,273496,0.555766811946061,37.7639540777643,Totaal,5,NA,type_hh == 'two parents',child_mortality,0.0742653249322624
Nederland,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,273496,0.472036154093661,62.7248667277242,Totaal,5,NA,type_hh == 'two parents',child_mortality,0.0685375750961175
Nederland,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,273492,0.434016351483773,79.9289841927407,Totaal,5,NA,type_hh == 'two parents',child_mortality,0.0657160879558604
Nederland,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,273492,0.409152735729016,100.800730280053,Totaal,5,NA,type_hh == 'two parents',child_mortality,0.0637931054536055
Nederland,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,273492,0.366007049566349,160.671469480378,Totaal,5,NA,type_hh == 'two parents',child_mortality,0.0603847498254423
Nederland,Totaal,Turkije,Totaal,0% - 20%,c00_perinatal_mortality,10644,0.629462608042089,25.6948435126113,Totaal,5,NA,migration_third == 'Turkije',child_mortality,0.0787227758166602
Nederland,Totaal,Turkije,Totaal,20% - 40%,c00_perinatal_mortality,10644,0.582487786546411,40.4586678893812,Totaal,5,NA,migration_third == 'Turkije',child_mortality,0.0759286938080238
Nederland,Totaal,Turkije,Totaal,40% - 60%,c00_perinatal_mortality,10641,0.516867846052561,54.8593526457378,Totaal,5,NA,migration_third == 'Turkije',child_mortality,0.0714500482467239
Nederland,Totaal,Turkije,Totaal,60% - 80%,c00_perinatal_mortality,10640,0.516917293233083,70.8213999440101,Totaal,5,NA,migration_third == 'Turkije',child_mortality,0.0713528577382474
Nederland,Totaal,Turkije,Totaal,80% - 100%,c00_perinatal_mortality,10640,0.545112781954887,111.46721635438401,Totaal,5,NA,migration_third == 'Turkije',child_mortality,0.0728779077152676
Nederland,Totaal,Turkije,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,9708,0.607746188710342,27.3345071657968,Totaal,5,NA,migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0777061375502357
Nederland,Totaal,Turkije,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,9705,0.587344184736771,42.9388684576518,Totaal,5,NA,migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0758234765056731
Nederland,Totaal,Turkije,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,9704,0.432811211871393,56.9665214862096,Totaal,5,NA,migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0655649847523809
Nederland,Totaal,Turkije,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,9704,0.587386644682605,72.6433409769523,Totaal,5,NA,migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0763982312343322
Nederland,Totaal,Turkije,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,9704,0.52555647155812,113.598803464658,Totaal,5,NA,migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0717932007543334
Nederland,Totaal,Marokko,Totaal,0% - 20%,c00_perinatal_mortality,13518,0.717576013350822,25.6212151634057,Totaal,5,NA,migration_third == 'Marokko',child_mortality,0.0839476126417493
Nederland,Totaal,Marokko,Totaal,20% - 40%,c00_perinatal_mortality,13516,0.636282923941995,37.5429056515507,Totaal,5,NA,migration_third == 'Marokko',child_mortality,0.0785881459446408
Nederland,Totaal,Marokko,Totaal,40% - 60%,c00_perinatal_mortality,13516,0.688073394495413,51.9933752925507,Totaal,5,NA,migration_third == 'Marokko',child_mortality,0.0822926320101312
Nederland,Totaal,Marokko,Totaal,60% - 80%,c00_perinatal_mortality,13516,0.673276117194436,69.1738957685923,Totaal,5,NA,migration_third == 'Marokko',child_mortality,0.0814226872924107
Nederland,Totaal,Marokko,Totaal,80% - 100%,c00_perinatal_mortality,13516,0.584492453388576,108.034634707196,Totaal,5,NA,migration_third == 'Marokko',child_mortality,0.0754455111182154
Nederland,Totaal,Marokko,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,11956,0.78621612579458,27.3833243322141,Totaal,5,NA,migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0877900925010908
Nederland,Totaal,Marokko,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,11955,0.518618468521124,40.3731420260825,Totaal,5,NA,migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0717162401873168
Nederland,Totaal,Marokko,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,11952,0.677710843373494,54.8823210691502,Totaal,5,NA,migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0813868690125775
Nederland,Totaal,Marokko,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,11952,0.711178045515395,71.6846530110741,Totaal,5,NA,migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0837764180640027
Nederland,Totaal,Marokko,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,11952,0.552208835341365,110.593964762058,Totaal,5,NA,migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0731360301645122
Nederland,Totaal,Suriname,Totaal,0% - 20%,c00_perinatal_mortality,8772,0.763793889648883,23.2905498271486,Totaal,5,NA,migration_third == 'Suriname',child_mortality,0.0869213881060436
Nederland,Totaal,Suriname,Totaal,20% - 40%,c00_perinatal_mortality,8772,0.695394436844505,39.54255322636,Totaal,5,NA,migration_third == 'Suriname',child_mortality,0.0821443177533876
Nederland,Totaal,Suriname,Totaal,40% - 60%,c00_perinatal_mortality,8772,0.547195622435021,58.9573724080831,Totaal,5,NA,migration_third == 'Suriname',child_mortality,0.0717817771255217
Nederland,Totaal,Suriname,Totaal,60% - 80%,c00_perinatal_mortality,8772,0.535795713634291,81.4634772066517,Totaal,5,NA,migration_third == 'Suriname',child_mortality,0.07270829324322
Nederland,Totaal,Suriname,Totaal,80% - 100%,c00_perinatal_mortality,8769,0.42191624145839,132.728542226548,Totaal,5,NA,migration_third == 'Suriname',child_mortality,0.0639395422284244
Nederland,Totaal,Suriname,Eenoudergezin,0% - 20%,c00_perinatal_mortality,2978,0.402955185105001,18.763103087694,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.062473114015958
Nederland,Totaal,Suriname,Eenoudergezin,20% - 40%,c00_perinatal_mortality,2976,0.604838709677419,27.595633979399,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0762979636570782
Nederland,Totaal,Suriname,Eenoudergezin,40% - 60%,c00_perinatal_mortality,2976,0.537634408602151,34.9849446619706,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0719158547545096
Nederland,Totaal,Suriname,Eenoudergezin,60% - 80%,c00_perinatal_mortality,2976,0.369623655913978,47.9286985845718,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0574467804805117
Nederland,Totaal,Suriname,Eenoudergezin,80% - 100%,c00_perinatal_mortality,2976,0.705645161290323,83.4625598926848,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0815688670128954
Nederland,Totaal,Suriname,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,5728,0.66340782122905,31.9440732894577,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0804529173360051
Nederland,Totaal,Suriname,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,5728,0.471368715083799,55.6519961346693,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0662477937031242
Nederland,Totaal,Suriname,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,5728,0.349162011173184,73.872336882406,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0587064035634458
Nederland,Totaal,Suriname,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,5728,0.645949720670391,94.2679630614333,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0792551542982511
Nederland,Totaal,Suriname,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,5724,0.262054507337526,146.019903687094,Totaal,5,NA,migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0501450669255597
Nederland,Totaal,Overig,Totaal,0% - 20%,c00_perinatal_mortality,57136,0.714085690282834,24.0447249563307,Totaal,5,NA,migration_third == 'Overig',child_mortality,0.0841639118611839
Nederland,Totaal,Overig,Totaal,20% - 40%,c00_perinatal_mortality,57136,0.511061327359283,43.5588618780311,Totaal,5,NA,migration_third == 'Overig',child_mortality,0.0711258812688876
Nederland,Totaal,Overig,Totaal,40% - 60%,c00_perinatal_mortality,57136,0.402548305796696,65.4592433746771,Totaal,5,NA,migration_third == 'Overig',child_mortality,0.0632550948666388
Nederland,Totaal,Overig,Totaal,60% - 80%,c00_perinatal_mortality,57133,0.325555239701648,91.4272191847225,Totaal,5,NA,migration_third == 'Overig',child_mortality,0.0568945561533757
Nederland,Totaal,Overig,Totaal,80% - 100%,c00_perinatal_mortality,57132,0.288804872925856,162.835038845923,Totaal,5,NA,migration_third == 'Overig',child_mortality,0.0535520967475638
Nederland,Totaal,Overig,Eenoudergezin,0% - 20%,c00_perinatal_mortality,7656,0.470219435736677,16.4777716088017,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0682763170057507
Nederland,Totaal,Overig,Eenoudergezin,20% - 40%,c00_perinatal_mortality,7656,0.653082549634274,25.1596663726068,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0799534374011952
Nederland,Totaal,Overig,Eenoudergezin,40% - 60%,c00_perinatal_mortality,7653,0.653376146598563,30.1488421770427,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0794592119014674
Nederland,Totaal,Overig,Eenoudergezin,60% - 80%,c00_perinatal_mortality,7652,0.313643491897543,41.8489666999804,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0548734408207148
Nederland,Totaal,Overig,Eenoudergezin,80% - 100%,c00_perinatal_mortality,7652,0.222164140094093,87.1838493064947,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0467231998175449
Nederland,Totaal,Overig,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,49148,0.632782615772768,28.1808534007685,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0791457064098344
Nederland,Totaal,Overig,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,49148,0.470008952551477,50.9931892318889,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0682353693777265
Nederland,Totaal,Overig,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,49148,0.380483437779767,71.8009340748361,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0615391731531758
Nederland,Totaal,Overig,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,49144,0.301155787074719,97.1317559005169,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.054687382373379
Nederland,Totaal,Overig,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,49144,0.282842259482338,169.639346176793,Totaal,5,NA,migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0529010743074369
Nederland,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_perinatal_mortality,94968,0.700235868924269,23.9921910376046,Totaal,5,NA,has_migration_background == 1,child_mortality,0.083384245072333
Nederland,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_perinatal_mortality,94967,0.562299901339963,40.7449913035033,Totaal,5,NA,has_migration_background == 1,child_mortality,0.0746647592543396
Nederland,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_perinatal_mortality,94964,0.503348637378375,60.0549822633332,Totaal,5,NA,has_migration_background == 1,child_mortality,0.0707429043879413
Nederland,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_perinatal_mortality,94964,0.430689524451371,83.2370946544263,Totaal,5,NA,has_migration_background == 1,child_mortality,0.0654676889439101
Nederland,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_perinatal_mortality,94964,0.326439492860452,146.938479431587,Totaal,5,NA,has_migration_background == 1,child_mortality,0.056875229576588
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_perinatal_mortality,14925,0.408712467570596,17.1089824476313,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0637194920085528
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_perinatal_mortality,14924,0.629857946931118,25.8700421894486,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0783218911346814
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_perinatal_mortality,14924,0.569552398820692,31.183352065984,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0747423686692082
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_perinatal_mortality,14924,0.368533905119271,42.81326787876,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.060325790909377
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_perinatal_mortality,14924,0.368533905119271,82.2498312705385,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0602137078807133
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,79528,0.636253897998189,27.8126136726443,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0793700066935112
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,79528,0.531888140026154,47.7166862946266,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0727063150267837
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,79527,0.45519097102764,66.4236865434322,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0672896138211388
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,79524,0.398621799708264,89.1943903577836,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.062904192787696
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,79524,0.319400432573814,154.141999372381,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0561364029719501
Nederland,Mannen,Totaal,Totaal,0% - 20%,c00_perinatal_mortality,153380,0.642195853435911,32.3181941822814,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0797958187380238
Nederland,Mannen,Totaal,Totaal,20% - 40%,c00_perinatal_mortality,153380,0.507236927891511,58.3359125006881,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0710254571983671
Nederland,Mannen,Totaal,Totaal,40% - 60%,c00_perinatal_mortality,153380,0.470726300691094,76.7279176334889,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0684362132940506
Nederland,Mannen,Totaal,Totaal,60% - 80%,c00_perinatal_mortality,153380,0.400312948233146,97.9558122733013,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0630734542836466
Nederland,Mannen,Totaal,Totaal,80% - 100%,c00_perinatal_mortality,153379,0.372280365809257,157.449406376293,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0608795734289958
Nederland,Mannen,Totaal,Eenoudergezin,0% - 20%,c00_perinatal_mortality,12784,0.438047559449312,18.2848069318449,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0659840336000546
Nederland,Mannen,Totaal,Eenoudergezin,20% - 40%,c00_perinatal_mortality,12781,0.578990561362893,27.0253065841467,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0756011381131277
Nederland,Mannen,Totaal,Eenoudergezin,40% - 60%,c00_perinatal_mortality,12780,0.594679186228482,34.2012844341514,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0761817977247778
Nederland,Mannen,Totaal,Eenoudergezin,60% - 80%,c00_perinatal_mortality,12780,0.28169014084507,48.8272663877523,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0529666880197073
Nederland,Mannen,Totaal,Eenoudergezin,80% - 100%,c00_perinatal_mortality,12780,0.336463223787167,94.635111743605,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0569889594781227
Nederland,Mannen,Totaal,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,140152,0.557965637308065,37.6953801443418,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0743945422320397
Nederland,Mannen,Totaal,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,140152,0.500171242650836,62.6839717216931,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0705295679971772
Nederland,Mannen,Totaal,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,140152,0.445944403219362,79.8778682928351,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0665269069646007
Nederland,Mannen,Totaal,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,140152,0.398139163194246,100.742279195152,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0628665243888785
